url,title,type,published,price,maintenance,size,rooms,broker,address,google_maps_pin,secondary_attributes,description
https://www.portalinmobiliario.com/MLC-2425582366-gran-oportunidad-vendo-depto-2-dormitorios-concon-_JM#position=7&search_layout=grid&type=item&tracking_id=434aa69b-7fc6-4a89-9cd7-00965b180f15,Gran Oportunidad!! Vendo Depto. 2 Dormitorios Concón. ,Departamento en Venta,Publicado hace 49 días,$126.000.000,Gastos comunes aproximados $ 90.000, 50 m² totales," 2 dormitorios, 1 baño",Guiñazú Propiedades,"Avenida Francisco Soza Cousiño 1 - 300, Concón, Chile, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.949346%2C-71.543579&zoom=16&size=732x300&signature=wtlKBn8_D8gsUIrOkuxgIR3fFH0=,"Ascensor: Sí,Terraza: Sí,Estacionamientos: 1,Piscina: Sí,Admite mascotas: Sí,Bodegas: 0","GUIÑAZÙ PROPIEDADES Vende soleado y acogedor departamento en exclusivo sector de Concón, cercano a supermercados, comercio, restaurantes, bares y colegios.El departamento cuenta con 2 habitaciones2 bañosCocina americana equipadaterraza con vista al mar1 estacionamiento.El edificio cuenta con piscina temperadaquinchosLavanderíaSalón de eventos.GRAN OPORTUNIDAD $127.000.000  CONTRIBUCIONES $26.000"
https://www.portalinmobiliario.com/MLC-2453518286-dpto-1-habitacion-1-bano-con-gran-terraza-nuevo-_JM#position=17&search_layout=grid&type=item&tracking_id=934d7474-0e2c-4d76-a33a-1391aa2fbfac,Dpto 1 Habitación 1 Baño Con Gran Terraza Nuevo ,Departamento en Venta,Publicado hace 36 días,UF3.580,Gastos comunes aproximados $ 75.000, 47 m² totales," 1 dormitorio, 1 baño",Swett & Co,"Reñaca Norte, Concón, Chile, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9477045%2C-71.5470902&zoom=16&size=732x300&signature=8D8oSeljxR69kD-sPSyG5Z1LTEY=,"Orientación: O,Piscina: Sí,Admite mascotas: No,Antigüedad: 1 años,Bodegas: 1,Ascensor: Sí,Terraza: Sí,Estacionamientos: 1,Número de piso de la unidad: 4","Fabuloso Dpto de 1 Habitación 1 baño , ubicado en exclusivo y privilegiado sector de Reñaca NorteDepto que cautiva por su magnifica luminosidad y orientación.Amplia Terraza Equipamiento : Habitación principal 1 baño con Shower door 1 estacionamiento1 Bodega cocina americanavitrocerámicaCampana tipo empotradaHorno empotradoLivingVentanas de termopanel con perfilería de PVC TitanioBarandas de terraza son de cristal templadoEn terraza piso gres porcelánico puertas de acceso y interior en pino fingerMuros con papel mural texturizado Carpenter Oxford Grifería monomando -Baño Principal Shower door tipo VattiEspacios comunes Piscina exteriordos amplios quinchosSala Gourmet LavanderíaPara visitas contactar a : Inmobiliaria Swett Co.comisiòn 2 %"
https://www.portalinmobiliario.com/MLC-1495764029-dueno-directo-vende-departamento-con-vista-a-vina-del-mar-_JM#position=43&search_layout=grid&type=item&tracking_id=2c976c0c-5aad-4839-a7b7-2c7f5367212f,Dueño Directo Vende Departamento Con Vista A Viña Del Mar,Departamento en Venta,Publicado hace 1 año,UF3.350,Gastos comunes aproximados $ 70.000, 69 m² totales," 3 dormitorios, 2 baños",Mauricio,"23 Norte 1255, Viña Del Mar, Chile, Santa Inés, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-33.0022743%2C-71.5421592&zoom=16&size=732x300&signature=DbGS6yFspDEjm69m8jVJ5vfkSow=,"Orientación: S,Piscina: No,Admite mascotas: Sí,Antigüedad: 27 años,Bodegas: 0,Ascensor: No,Terraza: No,Estacionamientos: 1,Número de piso de la unidad: 4","Dueño directo vende hermoso departamento duplex con tres habitaciones (dos originales más una añadida en reforma) y dos baños en condominio con amplios y seguros espacios comunes; perfecto para familias. El departamento esta ubicado a dos cuadras de la subida Allesandri, a pasos del mall Marina Arauco y de la playa Los Marineros, 10-15 minutos a pie de ambos. Es muy cómodo en su disposición y características, y tiene una hermosa vista a la ciudad de viña del mar."
https://www.portalinmobiliario.com/MLC-1479287021-hermoso-departamento-a-pasos-casino-de-vina-_JM#position=46&search_layout=grid&type=item&tracking_id=934d7474-0e2c-4d76-a33a-1391aa2fbfac,Hermoso Departamento A Pasos Casino De Viña,Departamento en Venta,Publicado hace 2 meses,UF3.600,Gastos comunes aproximados $ 65.000, 65 m² totales," 2 dormitorios, 2 baños",La Reina Propiedades,"Avenida San Martín 630, Viña Del Mar, Chile, Libertad, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-33.015135%2C-71.5555769&zoom=16&size=732x300&signature=502MiYwdF2fzzDM7Ldt663XpcfA=,"Orientación: SO,Terraza: Sí,Estacionamientos: 0,Bodegas: 1,Piscina: No,Admite mascotas: Sí,Número de piso de la unidad: 5","Departamento con ubicación increíble, frente  Ex Hotel San Martín, hoy Pulmann, pasos Casino, Restaurantes, Comercio, Playa , no necesitas auto, todo lo puedes hacer caminando.Cuenta con Living-Comedor, Terraza, Cocina, 2 Dormitorios con closet, 2 Baños uno en suite.Recién pintado.Con Bodega SIN ESTACIONAMIENTOG. Comunes $ 90.000Contribuciones $ 55.000Coordina tu visita"
https://www.portalinmobiliario.com/MLC-1494973735-se-vende-departamento-en-calle-alvarez-vina-del-mar-_JM#position=10&search_layout=grid&type=item&tracking_id=0bc35903-b5a9-437a-99fe-e49770f3a3a2,Se Vende Departamento En Calle Alvarez Viña Del Mar,Departamento en Venta,Publicado hace 8 días,$140.000.000,Gastos comunes aproximados $ 80.000, 50 m² totales," 2 dormitorios, 1 baño",Thim Group Bienes Raices,"Álvarez 1802, Viña Del Mar, Chile, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-33.0299112%2C-71.5389131&zoom=16&size=732x300&signature=JH9IQlc-uvrX6cveYpbV-GDmTYU=,"Orientación: NP,Piscina: Sí,Estacionamientos: 0,Número de piso de la unidad: 2,Ascensor: Sí,Terraza: Sí,Antigüedad: 15 años,Bodegas: 0","Thim Group Bienes Raíces vende departamento amoblado en calle Viana, con excelente ubicación y conectividad, a pasos de dos estaciones de metro, locomoción colectiva a la puerta, supermercados, farmacias, universidades, centros de salud, restaurantes, colegios.CaracterísticasPiso 2Orientación NorponienteCocina concepto abierto con desayunadorLivingTerraza cerrada2 dormitorios1 baño completo con conexión para lavadoraAreas comunesConserjería 24/72 quinchos2 salones multiusoGimnasioPiscina exteriorValor de Venta:  $140.000.000.-"
https://www.portalinmobiliario.com/MLC-2517928032-penthouse-de-1-dormitorio-maravillosa-vista-jardin-del-mar-_JM#position=19&search_layout=grid&type=item&tracking_id=a3297815-081c-4006-89c2-cb0a023ec59a,Penthouse De 1 Dormitorio Maravillosa Vista Jardin Del Mar,Departamento en Venta,Publicado hace 5 días por Lyon & Balmaceda,UF3.800,Gastos comunes aproximados $ 110.227, 63 m² totales," 1 dormitorio, 1 baño",Lyon & Balmaceda,"Jardin Del Mar / Los Sargazos, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9760025%2C-71.5427884&zoom=16&size=732x300&signature=id81X9Xthx759JzkZciJUSBLJ-Q=,"Orientación: Sur-Poniente,Piscina: Sí,Admite mascotas: Sí,Antigüedad: 31 años,Bodegas: 1,Ascensor: Sí,Terraza: Sí,Estacionamientos: 1,Número de piso de la unidad: 19","IMPECABLE PENTHOUSE CON UNA MARAVILLOSA VISTA AL MAR Y A LA BAHIA DE VALPARAISO, GRANDES RECIBOS CON SALIDA A UNA LINDA TERRAZA, EN EL LIVING HAY UNA GRAN CHIMENEA, TIENE UN GRAN Y AMPLIO DORMITORIO EN SUITE. EXCELENTE Y AMPLIA COCINA.
TODO EL PENTHOUSE TIENE PISO FLOTANTE Y ESTA RECIÈN PINTADO, CUENTA CON 1 ESTACIONAMIENTO Y BODEGA.

EL EDIFICIO ESTA EN JARDIN DEL MAR A PASOS DE LA PLAYA DE REÑACA, CUENTA CON PISCINA, LAVANDERIA, GIMNASIO Y CONSERJERÌA LAS 24 HORAS.

REALMENTE VALE LA PENA VERLO¡¡¡"
https://www.portalinmobiliario.com/MLC-2496537146-departamento-alcalde-prieto-nieto-id-133514-_JM#position=30&search_layout=grid&type=item&tracking_id=d44267e6-c87d-4b9d-9a68-efce40a9ca16,Departamento Alcalde Prieto Nieto Id: 133514,Departamento en Venta,Publicado hace 15 días por Houm,$150.000.000,Gastos comunes aproximados $ 90.000, 90 m² totales," 2 dormitorios, 2 baños",Houm,"Alcalde Prieto Nieto, Quinta Vergara, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-33.0277323%2C-71.5494937&zoom=16&size=732x300&signature=AGvBywrtcyDdd09C2nxNFqt-vLI=,"Orientación: P,Admite mascotas: Sí,Antigüedad: 0 años,Piscina: No,Estacionamientos: 1,Bodegas: 0","[VEN] ID HOUM: 133514En Houm te lo hacemos más fácil y seguro. Los beneficios de comprar con nosotros:  • Te ayudamos a conseguir financiamiento a través de una asesoría personalizada  • Mediación y seguimiento de todo el proceso  • Comisión del 2% + IVA¡Solo te preocupas de las firmasDepartamento en venta, ubicado en la comuna de Viña del Mar, con una superficie construida de 90.00 m² y superficie total de 90.00 m². Sus principales características son:  • 2 dormitorios  • 2 baños  • Admite mascotas  • 1 estacionamiento  • Año de construcción: 1967 Además, el inmueble cuenta con las siguientes amenidades:  • Salón de eventos  • Zona de juegosSi compras con nosotros, te brindamos asesoría personalizada durante todo el proceso.¡Comienza una nueva etapa con Houm Compra fácil, rápido y seguro."
https://www.portalinmobiliario.com/MLC-2431033592-venta-departamentos-vina-del-mar-_JM#position=43&search_layout=grid&type=item&tracking_id=e66ce6dc-fcfd-44bb-b1b2-c882314e8a76,Venta Departamentos Viña Del Mar,Departamento en Venta,Publicado hace 47 días,UF3.060,, 55.48 m² totales," 2 dormitorios, 2 baños",Reitz Propiedades,"Venta Departamentos Viña Del Mar, Miraflores, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-33.03741%2C-71.5227292&zoom=16&size=732x300&signature=-HfvulfnfiJ-Byzpd25g-1fIV08=,"Orientación: NOSP,Piscina: No,Admite mascotas: No,Antigüedad: 0 años,Bodegas: 0,Ascensor: No,Terraza: Sí,Estacionamientos: 0,Número de piso de la unidad: 0","Un proyecto ideal para vivir o invertir,  ubicado en un lugar estratégico de Viña del Mar, cercano a centros de estudios, centros comerciales, clínicas y acceso directo a las autopistas, lo que facilitará tu conexión con el resto de las comunasSuperficies:1 Dormitorio - 1 Baño (Tipo 7) : 32,39 m2 + 5,17 m22 Dormitorio - 1 Baño (Tipo 8) : 43,28 m2 + 5,07 m22 Dormitorio - 1 Baño (Tipo 9) : 42,45 m2+ 5,07 m22 Dormitorios - 2 Baños (Tipo 1): 50,07 m2 + 5,41 m22 Dormitorios - 2 Baños (Tipo 2): 56,44 m2 + 7,73 m22 Dormitorios - 2 Baños (Tipo 3): 48,49 m2 + 5,40 m22 Dormitorios - 2 Baños (Tipo 4): 49,03 m2 + 5,41  m22 Dormitorios - 2 Baños (Tipo 5): 48,74 m2 + 5,41 m23 Dormitorios - 2 Baños (Tipo 6): 62,69 m2 + 8,06 m2EL VALOR NO INCLUYE ESTACIONAMIENTO Y BODEGAESTACIONAMIENTO: 320 UFBODEGA: 70 UF"
https://www.portalinmobiliario.com/MLC-1436823065-departamento-en-venta-de-2-dorm-en-vina-del-mar-_JM#position=44&search_layout=grid&type=item&tracking_id=a3297815-081c-4006-89c2-cb0a023ec59a,Departamento En Venta De 2 Dorm. En Viña Del Mar,Departamento en Venta,Publicado hace 7 meses,$145.000.000,Gastos comunes aproximados $ 88.000, 53 m² totales," 2 dormitorios, 1 baño",Fuenzalida Propiedades Viña Del Mar,"Calle Ocoa, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-33.0296328%2C-71.5367281&zoom=16&size=732x300&signature=yhdtwrmDGCOLGWnHtVZaSyYNuhg=,"Orientación: Poniente,Piscina: Sí,Admite mascotas: No,Antigüedad: 9 años,Bodegas: 1,Ascensor: Sí,Terraza: Sí,Estacionamientos: 2,Número de piso de la unidad: 0","Se vende departamento en la comuna de Viña del Mar, ubicado en Calle Ocoa, en el sector de Viña Centro. Este acogedor departamento cuenta con 2 dormitorios y 1 baño en 43 m2 útiles, con un total de 53 m2 construidos.


Destaca por sus dos estacionamientos, una bodega y orientación Poniente, lo que brinda luminosidad y calidez a los espacios interiores. Además, cuenta con una cocina incorporada, ideal para disfrutar de agradables momentos en familia o con amigos.

La ubicación de este departamento es inmejorable, cercano a comercios, restaurantes, parques y con excelente conectividad a través de transporte público. Una excelente oportunidad para aquellos que buscan un lugar cómodo, práctico y bien ubicado en Viña del Mar. Precio de venta: Pesos 145.000.000. ¡Contáctanos para más información!"
https://www.portalinmobiliario.com/MLC-2506841632-oportunidad-con-estacionamiento-y-bodega-48-rentabilidad-_JM#position=43&search_layout=grid&type=item&tracking_id=409d7816-df4a-4538-905f-315ff4cdf417,"Oportunidad Con Estacionamiento Y Bodega 4,8 % Rentabilidad.",Departamento en Venta,Publicado hace 10 días,UF2.990,Gastos comunes aproximados $ 70.000, 50 m² totales," 2 dormitorios, 1 baño",Lgi - Lira Gestión Inmobiliaria,"Av. Gómez Carreño 4065, Viña Del Mar, Chile, Gómez Carreño, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9920443%2C-71.5191539&zoom=16&size=732x300&signature=iQBNTdUDaU2JbDLg9JHJ3qeKQrM=,"Orientación: SP,Piscina: Sí,Admite mascotas: Sí,Antigüedad: 5 años,Bodegas: 1,Ascensor: Sí,Terraza: Sí,Estacionamientos: 1,Número de piso de la unidad: 22","En venta Oportunidad Piso 22 Vista al Sur Despejada. Amplio dormitorio principal alfombrado con closet. Baño con vanitorio y tina. Cocina integrada incluye encimera a gas, horno, campana eléctrica y closet con conexión para lavadora, living comedor con salida a Terraza con hermosa vista.Proyecto colindante al santuario natural Gómez Carreño. Estacionamientos de visitas, bicicleteros, accesos controlados, salon de eventos y quinchos con parrilla, piscina para adultos y niños.-Arriendo Incluye: 1 estacionamiento y 1 bodega.-Incluye cortinas roller en todo el departamento.-RESUMEN-Valor Venta: 2.990 uf-Gastos Comunes: $70.000 mensuales.-Contribuciones: $58.000 trimestralmente.-Estacionamiento y Bodega: Si, Incluye.-Comisión: 2% más iva del valor de venta."
https://www.portalinmobiliario.com/MLC-2458835620-depto-2-habitaciones-a-paso-centro-comercial-vina-del-mar-_JM#position=7&search_layout=grid&type=item&tracking_id=a343bf0c-994a-4850-9e2e-688e6a009567,Depto 2 Habitaciones A Paso Centro Comercial Viña Del Mar,Departamento en Venta,Publicado hace 33 días,$145.000.000,Gastos comunes aproximados $ 75.000, 60 m² totales," 2 dormitorios, 1 baño",Bessalles Propiedades,"Ocoa 1 - 300, Viña Del Mar, Chile, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-33.0296328%2C-71.5367281&zoom=16&size=732x300&signature=yhdtwrmDGCOLGWnHtVZaSyYNuhg=,"Orientación: NP,Piscina: Sí,Admite mascotas: Sí,Antigüedad: 5 años,Bodegas: 1,Ascensor: Sí,Terraza: Sí,Estacionamientos: 2,Número de piso de la unidad: 1","Departamento con alta rentabilidad para inversionistas, en zona céntrica Viña del Mar, seguridad 24 horas , cercano a Mall, centros comerciales, locomoción, supermercados, colegios, áreas de salud, con excelente movilización y conectividad , a la puerta.2 dormitorios, 1 baño en suite, cocina equipada amoblada incorporada al living comedor, baño con conexión para lavadora, terraza con amplia vista a la cuidad, 2 estacionamientos subterráneos , con mucha demanda de arriendo mensual por sector, 1 bodega.Áreas comunes con guardería, piscina, Quincho, juegos infantiles, Spa, salas múltiples, estacionamiento de visitas..Gastos comunes $ 75.000 app.Contribuciones Depto., estacionamientos y bodega $ 90.000.-"
https://www.portalinmobiliario.com/MLC-1464425957-departamento-en-venta-a-pasos-del-rodoviario-_JM#position=34&search_layout=grid&type=item&tracking_id=a0316b5f-22d9-4c62-87cd-d5b71838d717,Departamento En Venta A Pasos Del Rodoviario,Departamento en Venta,Publicado hace 4 meses,$95.000.000,Gastos comunes aproximados $ 70.000, 35 m² totales," 1 dormitorio, 1 baño",Liberona Rodríguez,"Departamento A Pasos Del Rodoviario, Centro de Viña del Mar, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-33.0272499%2C-71.5461101&zoom=16&size=732x300&signature=YBsXBGFNjIUUwaRBZRXvTep683I=,"Orientación: -,Piscina: Sí,Admite mascotas: No,Antigüedad: 0 años,Bodegas: 0,Ascensor: No,Terraza: No,Estacionamientos: 0,Número de piso de la unidad: 7","Departamento con excelente ubicación, en pleno centro de Viña del Mar, a pasos del rodoviario. Ideal para inversión.

CARACTERÍSTICAS
30/35 m2
1 dormitorio con closet y terraza.
1 baño en suite
Cocina tradicional, living comedor, amplia terraza cerrada (posibilidad de hacerla dormitorio).
Sin estacionamiento, ni bodega.
Sin conexiona a lavadora (edificio con lavandería) 

OTROS
Gastos comunes: $70.000.-
Exento de contribuciones.
Piso 7
Orientación Oriente.

Edificio cuenta con: Lavandería, piscina, sala multiuso, gimnasio, terraza con vista panorámica, quinchos, zona juegos de niños y conserjería las 24 horas.

CÓDIGO 2312

CONTACTO
Gina Torres +56 976178481, oficina +56 972109544 // 322150894

Vende
LIBERONA RODRÍGUEZ"
https://www.portalinmobiliario.com/MLC-2401816390-se-vende-departamento-en-gomez-carreno-_JM#position=48&search_layout=grid&type=item&tracking_id=6329729f-9db0-4b7c-a0a8-81518cc159a2,Se Vende Departamento En Gomez Carreño,Departamento en Venta,Publicado hace 2 meses,UF3.200,Gastos comunes aproximados $ 80.000, 3 dormitorios, 2 baños,Exp Chile,"Gómez Carreño, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.997143%2C-71.517122&zoom=16&size=732x300&signature=9ByL53NXyj8Z3oo34q_IPWLmuhc=,"Orientación: N,Piscina: Sí,Estacionamientos: 0,Número de piso de la unidad: 0,Ascensor: Sí,Admite mascotas: Sí,Antigüedad: 8 años,Bodegas: 1","Descubre la oportunidad de adquirir tu propio hogar en una ubicación privilegiada: Castilla 121, Viña del Mar, Chile. Este espectacular departamento en venta cuenta con 3 dormitorios, 2 baños y 1 estacionamiento. Además, disfruta de un espacio adicional de almacenamiento con 1 bodega. Con 78 metros construidos y una terraza de 3 metros, encontrarás todo el espacio que necesitas para vivir cómodamente. En un edificio de 12 pisos, esta propiedad te ofrece una vista panorámica incomparable y un estilo de vida inigualable. ¡No dejes pasar esta increíble oportunidad de adquirir este departamento por el increíble precio de UF3200!"
https://www.portalinmobiliario.com/MLC-2506052262-jardin-del-mar-renaca-vina-del-mar-_JM#position=3&search_layout=grid&type=item&tracking_id=2c6427ba-d9f4-4a77-ab14-7581cbaad048,"Jardín Del Mar, Reñaca. Viña Del Mar.",Departamento en Venta,Publicado hace 10 días por Ehrenfeld Propiedades,UF3.900,Gastos comunes aproximados $ 70.000, 72 m² totales," 2 dormitorios, 2 baños",Ehrenfeld Propiedades,"Avenida Jardines De Reñaca 40, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9764481%2C-71.529665&zoom=16&size=732x300&signature=Jt0ZIh1DRk2x4-sPowL1K14je-4=,"Orientación: Nor-Poniente,Piscina: Sí,Admite mascotas: Sí,Antigüedad: 0 años,Bodegas: 1,Ascensor: Sí,Terraza: Sí,Estacionamientos: 1,Número de piso de la unidad: 0","Ehrenfeld Propiedades Vende:

Luminoso departamento con vista en altura al mar, ubicado en el mejor sector de Jardín del Mar, dentro de un condominio con acceso controlado y cercano a servicios y locomoción.

Departamento de 2 dormitorios y 2 baños (uno de ellos en suite), cocina americana y equipada, living con salida a una amplia terraza abierta con una vista increíble a la bahía de Reñaca.

Dimensiones: 
72 m2 totales 
66 m2 Utiles.
6 m2 terraza.


Características:
Orientación: Nor-poniente.
Piso de porcelanato en living-comedor, cocina y terraza, cerámica en baños y alfombra en todos los dormitorios.
Encimera a gas y horno eléctrico.
Conexión a lavadora.
Comedor de vidrio incorporado.
1 Estacionamiento techado.
1 tiene Bodega.

Gastos comunes: $110.000 aprox.

Equipamiento condominio:
Piscinas tipo resort con toboganes (3).
Gimnasio.
Áreas verdes.
Quinchos.
Cancha de Fútbol.
Sala de eventos.
Lavandería.
Conserje 24/7.
Estacionamiento de visitas.

Contribuciones: $52.000.-"
https://www.portalinmobiliario.com/MLC-2240588834-i-holzapfel-694-hermoso-depto-2d1b-en-vina-del-mar-_JM#position=31&search_layout=grid&type=item&tracking_id=e556a141-ca6c-4ca8-8468-f5d614f62bd1,I. Holzapfel #694. Hermoso Depto 2d1b En Viña Del Mar,Departamento en Venta,Publicado hace 1 año,$130.000.000,, 64 m² totales," 2 dormitorios, 1 baño",Inmobiliaria Holzapfel,"Álvarez, Viña Del Mar, Chile, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-33.028144%2C-71.5447943&zoom=16&size=732x300&signature=oQCinvgcL2GaiXxpj0L636jo9a8=,"Estacionamientos: 0,Bodegas: 1","Depto en VentaCLP $ 130.000.000 Superficie útil: 56 m2Superficie terraza: 8 m2 Dormitorios: 2Baños: 1¡Con bodega y logia!Departamento muy cómodo y soleado; ubicado en moderno edificio en la calle Álvarez.Esta propiedad cuenta con excelente ubicación, movilización a la puerta y cercano a comercios, hospitales y centros de educación.Cuenta con dos dormitorios y baño completo. Amplio y luminoso espacio de cocina y living comedor. La cocina viene equipada con refrigerador. Además, el departamento cuenta con instalaciones para lavadora, terraza amplia y bodega.¡Agenda tu visita!"
https://www.portalinmobiliario.com/MLC-2517425230-se-vende-departamento-en-gregorio-maranon-vina-del-mar-_JM#position=32&search_layout=grid&type=item&tracking_id=081557db-17d7-42b8-a068-34065eeaaeea,Se Vende Departamento En Gregorio Marañon Viña Del Mar,Departamento en Venta,Publicado hace 6 días,UF3.330,Gastos comunes aproximados $ 80.000, 65 m² totales," 2 dormitorios, 2 baños",Subiabrepatricia20220822153329,"Gregorio Marañon 2100 - 2400, Viña Del Mar, Chile, Agua Santa, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-33.0409692%2C-71.557642&zoom=16&size=732x300&signature=OgBk3I7XghtsZiEXksDQzf3nr98=,Estacionamientos: 1,"SE VENDE DEPARTAMENTO EN VIÑA DEL MAR, GREGORIO MARAÑON, LOCOMOCION EN LA PUERTA2 DORMITORIOS2 BAÑOS, UNO CON CONECCION PARA LAVADORA1 ESTACIONAMIENTOEDIFICIO CON PISCINA TRADICIONAL Y QUINCHO"
https://www.portalinmobiliario.com/MLC-1482347523-departamento-en-venta-vina-del-mar-_JM#position=27&search_layout=grid&type=item&tracking_id=409d7816-df4a-4538-905f-315ff4cdf417,"Departamento En Venta, Viña Del Mar",Departamento en Venta,Publicado hace 54 días,UF2.980,Gastos comunes aproximados $ 65.000, 35 m² totales," 1 dormitorio, 1 baño",El Ingles Propiedades,"Viña Plaza, Viña Del Mar, Centro de Viña del Mar, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-33.0272396%2C-71.543685&zoom=16&size=732x300&signature=hxQaRCiU5ZE4ZTDtaWEisR20aIU=,"Orientación: Nor-Orienteff,Piscina: Sí,Admite mascotas: Sí,Antigüedad: 0 años,Bodegas: 1,Ascensor: Sí,Terraza: Sí,Estacionamientos: 1,Número de piso de la unidad: 0","Living comedor con cocina americana; dormitorio en suite y con salida a la terraza. Baño con conexión a lavadora.

Gastos comunes: $65.000 aproximados.

El edificio cuenta con piscina con tobogán, quinchos, salas multiuso, sala de estudio, lavandería, sauna, gimnasio, áreas verdes, juegos infantiles, conserjería las 24 horas y estacionamiento de visitas.

Incluye un estacionamiento y bodega."
https://www.portalinmobiliario.com/MLC-1481732975-departamento-en-venta-de-2-dorm-en-vina-del-mar-_JM#position=8&search_layout=grid&type=item&tracking_id=434aa69b-7fc6-4a89-9cd7-00965b180f15,Departamento En Venta De 2 Dorm. En Viña Del Mar,Departamento en Venta,Publicado hace 59 días,UF3.360,Gastos comunes aproximados $ 65.000, 56 m² totales," 2 dormitorios, 2 baños",Elitte Propiedades,"(nmd7354) Sendero Norte, Altos De Viña, Con Vista Al Mar, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-33.0395631%2C-71.5559878&zoom=16&size=732x300&signature=Oa_HGp-lpX2QVV4jg58C0zvPR3c=,"Orientación: Nor-Poniente,Piscina: Sí,Admite mascotas: No,Antigüedad: 0 años,Bodegas: 1,Ascensor: Sí,Terraza: No,Estacionamientos: 1,Número de piso de la unidad: 3","(NMD/7354) Acogedor departamento, con hermosa vista al mar. 

Emplazado en sector de Viña del Mar Alto, aquí podrás encontrar la conexión que estás buscando, alejado del bullicio de la ciudad. Fácil acceso a ruta 68, a pasos de locomoción, a 7 minutos del centro de la ciudad, cercano a supermercado Unimarc, farmacias, colegios, carabineros etc..

DEPARTAMENTO TIENE 2 dormitorios, ambos con closet, 2 baños completos 1 en suite. Cocina americana, amoblada y equipada con encimera a gas, horno eléctrico y campana. Living-Comedor con ventanales que dan acceso a terraza en donde podrá disfrutar de una maravillosa vista al mar y a la ciudad de Viña. Departamento muy iluminado, con orientación Nortponiente, con conexión a lavadora, agua caliente por calefont.

EL CONDOMINIO CUENTA CON hermosa vista, seguridad con acceso controlado las 24 horas y cámaras. Piscina, quinchos, juegos infantiles, sala múltiple, lavandería, ascensores.

OTROS:
- Tiene 1 estacionamiento techado, 1 bodega.
- Gasto común de $65.000.- aprox.
- Contribuciones $135.000.- aprox.
- Dato para inversionista: Arriendo en $460.000.-
-56 m² aproximados informados por el propietario a validar en tasación bancaria.

Para más información o para coordinar una visita, no dude en contactar a Elitte Propiedades a través del correo o vía WhatsApp.

No dejes de visitar! 

Contamos con la experiencia y respaldo ACOP (Asociación Nacional de corredores de propiedades profesionales), con un alto estándar de servicio a todos nuestros clientes, incluyendo servicios legales y notariales
No dejes de visitar!"
